Indiv,Gland,Day,Bout,Species,Site,Group,Sex,Repro,Value
V,AG,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,AG,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,AG,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,AG,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
V,AG,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,4
W,AG,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
W,AG,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,2
W,AG,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
W,AG,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
W,AG,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
X,AG,D01,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D02,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D03,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D04,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D05,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D06,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D07,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D08,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D09,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,AG,D10,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D01,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D02,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D03,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D04,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D05,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D06,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D07,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D08,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,4
X,AG,D09,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D10,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D01,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,4
X,AG,D02,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D03,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,AG,D04,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D05,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D06,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,5
X,AG,D07,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D08,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,5
X,AG,D09,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,6
X,AG,D10,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,AG,D01,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D02,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D03,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,AG,D04,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D05,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D06,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D07,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D08,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D09,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D10,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D01,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D02,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D03,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,AG,D04,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,AG,D05,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D06,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,AG,D07,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,5
X,AG,D08,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,5
X,AG,D09,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D10,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,4
Y,AG,D01,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D02,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D03,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D04,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D05,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D06,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D07,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D08,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D09,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D10,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D01,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D02,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D03,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D04,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D05,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D06,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D07,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D08,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D09,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D10,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D01,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D02,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D03,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D04,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D05,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D06,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D07,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D08,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D09,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D10,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D01,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,2
Y,AG,D02,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D03,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D04,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D05,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,2
Y,AG,D06,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D07,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D08,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D09,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D10,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D01,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D02,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D03,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D04,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D05,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D06,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D07,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,3
Y,AG,D08,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D09,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D10,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
H,SP,D01,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D02,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D03,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D04,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D05,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D06,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D07,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D08,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D09,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D10,H01,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D01,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D02,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D03,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D04,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D05,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D06,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D07,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D08,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D09,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D10,H02,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D01,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D02,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D03,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D04,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D05,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D06,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D07,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D08,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D09,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D10,H03,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D01,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D02,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D03,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D04,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D05,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D06,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D07,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D08,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D09,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D10,H04,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D01,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D02,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D03,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D04,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D05,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D06,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D07,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D08,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D09,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
H,SP,D10,H05,Emperor,TZ,Emperor.TZ,Female,Reproductive,0
I,SP,D01,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D03,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D04,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D05,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D06,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D07,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D08,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D09,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D10,H01,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D01,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D03,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D04,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D05,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D06,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D07,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D08,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D09,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D10,H02,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D01,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D03,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D04,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D05,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D06,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D07,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D08,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D09,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D10,H03,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D01,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,2
I,SP,D03,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D04,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,1
I,SP,D05,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D06,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D07,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D08,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D09,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D10,H04,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D01,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D02,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D03,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D04,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D05,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D06,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D07,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D08,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D09,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
I,SP,D10,H05,Emperor,TZ,Emperor.TZ,Male,Reproductive,0
J,SP,D01,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D02,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D03,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D04,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D06,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D07,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D08,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D09,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D10,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D01,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D02,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D03,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D04,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D06,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D07,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D08,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D09,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D10,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D01,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D02,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D03,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D04,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D06,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D07,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D08,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D09,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D10,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D01,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D02,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D03,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D04,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D06,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D07,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D08,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,3
J,SP,D09,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D10,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D01,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D02,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D03,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D04,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D06,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D07,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D08,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D09,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D10,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
K,SP,D01,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D02,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D03,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D04,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D05,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D06,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D08,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D09,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D10,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D01,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D02,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D03,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D04,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D05,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D06,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D08,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D09,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
